年,月,日,時,水戸,つくば,笠間,宇都宮,栃木林業,日光,前橋,子持,さいたま,飯能,寄居,船橋,市原,山武,君津,小平,高尾,横浜,川崎,厚木
2014,3,13,19,0,0,0,4,4,0,0,4,0,0,20,0,0,0,0,0,12,0,0,0
2014,3,13,20,4,12,0,0,4,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0
2014,3,13,21,4,0,0,4,8,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0
2014,3,13,22,0,0,0,0,0,0,36,0,4,4,0,0,0,16,0,0,0,8,8,16
2014,3,13,23,0,24,0,0,0,0,28,16,0,0,0,8,4,94,4,0,0,4,57,102
2014,3,13,24,12,16,0,4,0,0,118,24,0,8,4,4,16,106,16,0,0,4,8,122
2014,3,14,1,4,4,4,0,24,0,73,16,4,0,262,8,0,241,24,28,4,4,32,188
2014,3,14,2,4,0,0,4,86,0,53,12,8,4,684,0,4,57,0,12,0,0,16,385
2014,3,14,3,24,0,0,77,164,0,57,28,4,28,233,16,4,41,8,49,0,8,16,455
2014,3,14,4,94,8,8,53,172,0,24,4,28,266,98,12,16,110,12,32,36,41,41,303
2014,3,14,5,73,24,16,106,61,4,16,20,49,692,122,8,36,24,41,32,467,69,53,323
2014,3,14,6,241,20,65,135,69,4,0,4,4,762,172,8,32,20,53,36,266,36,49,569
2014,3,14,7,303,73,69,143,127,0,4,4,12,1291,69,0,16,77,32,16,299,41,36,684
2014,3,14,8,254,65,131,188,77,45,4,0,28,463,24,8,0,204,4,41,287,49,36,836
2014,3,14,9,53,32,114,45,106,12,12,12,12,291,106,0,4,241,0,28,131,61,77,807
2014,3,14,10,53,8,86,0,,0,0,24,24,356,122,0,12,102,8,45,36,45,118,291
2014,3,14,11,106,4,8,0,,0,8,20,24,508,82,8,16,28,12,98,82,49,12,184
2014,3,14,12,90,28,36,24,61,0,8,12,28,737,106,8,20,12,36,41,143,102,122,340
2014,3,14,13,110,36,12,8,45,0,61,4,20,237,8,4,32,36,20,28,426,102,82,340
2014,3,14,14,90,24,127,20,0,12,164,4,45,209,16,41,24,28,45,24,582,65,16,196
2014,3,14,15,57,49,94,32,12,0,139,8,16,155,16,45,16,36,49,32,582,32,24,102
2014,3,14,16,94,49,332,16,213,0,139,4,8,143,49,61,65,57,24,20,565,36,61,28
2014,3,14,17,69,57,336,41,61,0,94,0,12,86,24,49,16,45,90,24,245,41,102,57
2014,3,14,18,102,53,209,4,36,0,24,4,4,98,12,57,8,24,16,4,196,45,114,61
2014,3,14,19,127,98,262,8,32,0,4,8,0,24,4,65,20,24,32,12,992,24,45,122
2014,3,14,20,701,16,159,20,32,12,0,0,12,90,4,73,20,86,16,8,213,24,41,204
2014,3,14,21,122,20,184,65,8,8,4,0,4,57,0,32,4,90,16,8,332,8,16,270
2014,3,14,22,57,12,82,36,8,12,8,0,8,28,4,16,24,147,20,4,122,4,12,291
2014,3,14,23,73,32,24,28,4,8,8,0,0,8,4,12,24,41,16,0,86,8,24,147
2014,3,14,24,69,49,8,28,0,0,4,0,0,4,8,82,12,61,12,4,45,4,8,229
2014,3,15,1,24,49,36,53,8,4,0,0,4,41,8,41,110,12,12,0,24,0,12,143
2014,3,15,2,16,32,36,28,8,0,0,24,8,24,0,36,16,12,32,4,28,0,28,110
2014,3,15,3,12,69,102,16,4,4,0,8,12,41,4,0,4,12,16,0,24,12,,106
2014,3,15,4,20,77,73,16,0,4,4,16,0,45,0,4,12,8,8,0,41,0,8,16
2014,3,15,5,49,32,77,20,12,0,0,4,0,49,0,0,4,0,4,4,61,0,0,16
2014,3,15,6,57,36,28,4,0,4,0,0,0,45,4,4,0,16,12,4,28,0,4,16
2014,3,15,7,32,20,32,28,0,0,0,0,8,36,4,8,4,24,8,12,41,4,4,20
2014,3,15,8,28,32,8,12,12,4,4,8,4,45,4,8,4,106,0,12,258,4,12,24
2014,3,15,9,32,118,32,12,12,0,24,4,4,94,,8,12,172,8,4,90,4,16,32
2014,3,15,10,36,61,12,8,45,0,12,8,4,127,,12,0,98,0,24,287,4,41,61
2014,3,15,11,82,41,12,4,69,4,4,4,16,73,,8,12,143,4,0,143,8,12,45
2014,3,15,12,82,41,86,16,36,4,8,4,4,69,,12,4,217,0,28,65,8,45,118
2014,3,15,13,61,24,77,20,90,24,16,4,4,82,,4,4,131,8,32,143,24,20,57
2014,3,15,14,110,32,65,28,53,0,12,0,28,102,,28,4,98,12,61,69,45,41,86
2014,3,15,15,49,53,77,69,86,0,8,20,41,176,,32,8,176,20,20,77,8,53,122
2014,3,15,16,32,57,127,143,200,0,8,8,86,94,28,36,12,41,16,24,102,32,8,49
2014,3,15,17,28,41,28,32,204,0,20,8,28,53,53,77,24,12,4,4,73,8,32,49
2014,3,15,18,28,122,57,57,184,12,4,16,4,41,45,16,12,45,20,12,,4,16,20
2014,3,15,19,45,82,168,106,127,41,28,4,32,24,110,4,20,49,45,0,65,16,4,12
2014,3,15,20,73,45,28,41,86,53,49,0,12,41,172,12,28,36,41,8,49,8,12,36
2014,3,15,21,77,20,65,106,159,45,127,28,8,36,61,12,4,45,12,12,20,0,4,151
2014,3,15,22,57,41,28,110,127,139,110,36,8,98,77,12,0,12,0,4,32,4,8,57
2014,3,15,23,24,28,49,77,90,102,65,65,8,86,143,4,8,24,4,8,53,4,20,57
2014,3,15,24,28,12,53,57,102,57,53,53,12,110,118,16,16,20,0,32,20,0,16,61
2014,3,16,1,16,0,41,102,77,57,36,36,45,176,49,8,12,20,0,32,77,0,16,16
2014,3,16,2,20,12,32,65,73,16,82,106,16,245,12,20,4,8,12,32,41,8,41,12
2014,3,16,3,20,12,4,57,61,4,69,61,4,94,20,16,12,28,0,24,82,24,69,4
2014,3,16,4,12,4,4,41,65,8,61,69,12,86,32,12,4,32,0,20,41,28,53,4
2014,3,16,5,16,4,20,73,65,4,77,53,28,77,90,4,8,24,0,28,24,16,28,16
2014,3,16,6,12,0,36,98,61,0,139,61,4,32,28,0,0,20,0,20,24,16,32,0
2014,3,16,7,8,16,32,45,61,0,73,57,20,32,32,4,4,8,0,8,41,28,32,4
2014,3,16,8,20,24,28,36,209,12,24,24,16,65,32,12,4,65,57,49,118,4,28,102
2014,3,16,9,41,32,12,61,122,12,20,12,57,82,24,8,24,65,36,24,20,20,24,90
2014,3,16,10,20,49,12,32,28,8,16,53,32,49,36,16,4,143,24,41,20,41,61,200
2014,3,16,11,69,45,32,36,94,4,45,65,24,41,20,8,8,434,12,28,61,57,49,307
2014,3,16,12,90,69,57,45,57,4,28,45,32,69,28,53,28,221,20,65,147,69,127,237
2014,3,16,13,155,57,61,106,213,8,4,41,135,106,86,49,12,295,20,127,147,57,73,139
2014,3,16,14,57,53,41,69,258,4,73,143,106,127,114,49,24,147,16,135,270,61,98,131
2014,3,16,15,65,102,41,69,262,0,45,90,135,188,168,36,4,122,12,49,258,69,86,106
2014,3,16,16,86,102,28,94,147,0,77,8,274,291,192,20,8,77,12,209,910,45,86,86
2014,3,16,17,204,159,131,155,36,0,155,8,155,332,61,69,12,102,28,90,610,49,65,90
2014,3,16,18,77,200,82,57,8,0,598,20,168,713,57,65,36,139,82,53,1029,73,77,266
2014,3,16,19,57,90,53,53,32,4,344,8,8,336,53,122,82,106,106,49,1012,69,139,545
2014,3,16,20,49,118,57,57,4,16,131,0,12,118,16,127,180,131,82,73,635,36,110,155
2014,3,16,21,86,102,24,49,49,0,16,8,45,94,12,90,139,77,36,36,266,41,86,348
2014,3,16,22,77,172,24,28,53,8,8,12,32,135,0,65,155,57,233,20,106,28,32,135
2014,3,16,23,57,143,12,36,77,4,16,8,12,225,4,98,82,90,282,8,73,12,53,69
2014,3,16,24,57,192,20,49,82,16,12,8,12,98,4,57,32,73,110,8,57,4,24,36
2014,3,17,1,61,106,32,36,65,4,24,16,12,49,28,28,28,184,45,4,41,4,20,53
2014,3,17,2,41,69,4,53,36,16,0,12,8,200,32,36,12,53,12,16,28,12,20,82
2014,3,17,3,65,86,36,24,102,16,8,24,24,65,8,57,41,20,0,16,45,4,16,41
2014,3,17,4,86,24,8,36,49,12,8,12,32,12,8,90,16,24,0,122,45,12,98,24
2014,3,17,5,32,36,16,90,41,12,16,4,114,20,32,135,24,24,0,53,12,24,82,8
2014,3,17,6,41,24,20,69,45,0,16,4,45,28,4,90,32,8,0,32,12,16,41,0
2014,3,17,7,57,16,4,28,36,16,28,0,12,41,4,36,20,36,0,61,32,8,24,4
2014,3,17,8,41,73,16,53,65,4,65,0,28,110,65,49,20,118,4,49,118,16,20,168
2014,3,17,9,69,53,16,49,102,16,49,28,24,114,16,20,69,118,86,94,82,12,49,122
2014,3,17,10,86,73,114,28,155,12,49,61,28,110,57,86,16,61,53,49,61,20,12,86
2014,3,17,11,32,82,90,20,45,12,32,57,36,94,20,82,53,102,82,32,32,32,28,118
2014,3,17,12,82,102,53,36,53,8,24,135,32,61,12,53,32,82,16,32,69,28,98,57
2014,3,17,13,49,110,65,24,164,28,20,82,36,36,49,41,16,28,45,41,65,16,32,41
2014,3,17,14,28,102,61,24,110,49,28,45,16,69,53,28,4,53,45,20,73,36,65,73
2014,3,17,15,41,61,77,24,127,94,32,36,12,69,41,45,28,20,16,8,69,57,45,45
2014,3,17,16,24,53,82,41,73,86,69,28,12,57,41,32,24,32,45,12,61,24,16,12
2014,3,17,17,16,82,36,65,73,122,122,41,12,32,20,8,36,20,41,12,36,28,16,16
2014,3,17,18,20,53,53,24,159,127,127,94,24,12,41,20,36,36,41,20,8,57,4,8
2014,3,17,19,36,20,16,20,159,98,106,61,28,20,61,12,4,36,28,12,45,36,8,8
2014,3,17,20,20,36,12,32,69,82,41,77,4,28,36,12,16,24,32,0,24,16,32,24
2014,3,17,21,0,20,16,36,77,20,65,82,8,73,61,32,20,57,4,4,12,8,24,24
2014,3,17,22,20,24,36,36,114,8,94,53,8,69,20,12,12,32,12,12,36,8,32,24
2014,3,17,23,28,20,57,36,61,4,45,36,20,94,28,16,4,28,8,0,32,16,24,28
2014,3,17,24,28,28,49,36,151,4,32,82,28,110,4,24,24,53,8,32,36,4,32,24
2014,3,18,1,8,45,24,36,118,4,73,77,20,135,12,24,8,12,0,12,16,4,24,12
2014,3,18,2,12,61,36,49,73,0,82,73,16,90,20,16,4,4,0,82,20,0,12,4
2014,3,18,3,24,32,45,36,86,0,110,41,20,98,24,20,20,20,4,102,16,45,20,0
2014,3,18,4,41,28,41,32,127,4,102,53,12,98,16,16,65,24,0,110,28,49,57,0
2014,3,18,5,49,36,53,36,98,0,45,12,20,102,20,8,77,139,0,172,8,57,53,0
2014,3,18,6,32,61,49,36,36,0,77,8,12,57,20,90,12,155,0,254,4,20,110,0
2014,3,18,7,147,36,184,73,90,8,41,8,69,61,32,262,8,98,0,180,36,8,65,4
2014,3,18,8,106,65,188,73,49,0,28,8,69,147,41,20,8,225,24,86,127,61,24,196
2014,3,18,9,86,61,184,65,102,0,36,53,127,204,131,45,12,623,45,262,213,98,36,86
2014,3,18,10,82,49,102,57,139,0,49,159,49,311,114,94,20,332,12,110,332,65,57,82
2014,3,18,11,65,94,69,114,241,4,36,241,131,237,73,65,16,184,24,24,139,24,94,61
2014,3,18,12,262,184,65,200,164,0,49,352,135,311,24,90,28,233,8,24,143,135,102,184
2014,3,18,13,184,262,102,348,332,0,53,504,57,520,65,102,20,143,16,20,164,57,32,86
2014,3,18,14,299,209,135,282,291,0,57,491,69,692,69,110,4,110,4,16,131,24,12,53
2014,3,18,15,287,200,53,332,172,0,139,881,36,783,131,28,4,122,0,28,73,20,4,49
2014,3,18,16,217,180,24,364,168,4,574,2054,8,807,139,12,0,41,8,8,41,20,12,32
2014,3,18,17,151,65,8,262,73,0,168,1705,20,594,204,4,0,53,4,28,53,41,28,65
2014,3,18,18,73,12,16,233,344,4,65,672,4,422,303,12,0,28,4,12,139,36,16,24
2014,3,18,19,0,12,45,159,364,0,90,20,28,631,328,4,0,45,0,0,147,4,12,24
2014,3,18,20,20,8,45,45,24,0,28,94,229,225,98,0,0,20,0,442,45,0,4,16
2014,3,18,21,49,49,20,32,430,0,77,98,49,844,36,0,0,12,0,172,151,4,4,41
2014,3,18,22,24,69,65,73,1676,0,721,90,8,233,28,12,4,20,0,16,151,45,45,24
2014,3,18,23,86,135,131,118,209,0,918,65,41,565,61,41,28,332,4,12,360,12,36,12
2014,3,18,24,270,229,159,127,69,8,373,143,86,733,28,28,24,672,8,57,291,36,73,73
2014,3,19,1,192,245,110,180,114,0,705,98,61,377,24,16,49,524,32,49,455,110,172,131
2014,3,19,2,319,139,184,254,118,0,221,180,36,266,45,8,41,442,172,32,438,73,106,348
2014,3,19,3,491,86,155,86,8,0,196,127,53,303,53,16,32,463,122,41,434,57,151,356
2014,3,19,4,397,127,180,180,28,0,57,49,32,184,49,8,24,512,184,32,360,131,164,491
2014,3,19,5,373,114,352,110,45,20,32,49,16,332,16,4,24,241,213,24,254,57,118,426
2014,3,19,6,262,110,94,274,53,77,12,4,20,319,16,41,49,221,86,12,459,53,65,602
2014,3,19,7,114,86,102,217,57,45,12,57,20,582,8,114,61,278,106,16,348,57,24,1074
2014,3,19,8,94,73,122,69,69,28,45,94,24,496,20,45,69,188,24,28,1197,32,36,1111
2014,3,19,9,184,49,184,61,28,0,45,106,32,323,28,16,90,73,12,36,664,24,45,651
2014,3,19,10,98,69,172,106,45,24,28,139,24,225,65,4,61,77,24,12,414,36,20,426
2014,3,19,11,164,32,282,73,106,45,24,90,36,90,57,0,86,53,24,8,245,41,20,180
2014,3,19,12,143,82,176,36,82,57,61,114,36,49,77,24,106,24,36,20,65,41,57,73
2014,3,19,13,90,24,155,61,69,57,32,102,41,61,8,32,32,24,8,20,98,122,53,57
2014,3,19,14,57,24,57,57,20,77,32,131,36,77,8,4,32,4,4,16,49,65,45,94
2014,3,19,15,94,16,61,114,102,57,36,65,49,16,12,12,16,8,8,28,45,16,57,98
2014,3,19,16,32,12,65,41,135,45,28,65,53,41,16,8,0,8,4,8,118,24,12,98
2014,3,19,17,12,8,36,32,61,61,49,32,41,45,8,8,0,8,16,28,16,28,4,53
2014,3,19,18,90,8,32,16,90,147,57,53,24,0,0,4,0,8,8,0,24,16,12,57
2014,3,19,19,16,4,4,8,49,102,77,28,32,4,20,4,8,8,4,4,16,20,4,36
2014,3,19,20,65,12,12,8,24,77,49,16,12,20,0,16,4,4,0,0,20,4,4,41
2014,3,19,21,4,8,16,0,12,53,28,36,24,0,4,0,0,0,12,0,8,16,4,8
2014,3,19,22,36,8,4,4,8,49,32,12,8,8,4,0,0,16,12,0,16,41,4,8
2014,3,19,23,28,8,16,8,12,12,8,20,0,0,0,4,0,0,4,8,8,4,0,4
2014,3,19,24,28,0,4,16,36,32,16,16,8,0,4,4,0,4,0,8,4,12,4,8
2014,3,20,1,16,8,16,20,12,24,32,20,4,16,0,0,0,4,0,16,4,0,0,16
2014,3,20,2,0,4,8,16,12,16,24,32,0,24,8,4,0,8,4,4,36,12,8,12
2014,3,20,3,20,0,8,24,8,16,20,24,4,4,0,0,0,4,4,0,24,28,4,16
2014,3,20,4,8,16,4,4,24,0,53,65,4,0,8,0,4,8,4,4,12,32,8,24
2014,3,20,5,0,4,4,4,12,0,53,32,4,4,0,4,4,4,0,4,24,32,4,65
2014,3,20,6,16,0,16,12,8,0,32,36,0,20,0,0,0,0,0,4,4,77,0,20
2014,3,20,7,8,0,4,8,0,0,110,45,0,4,28,0,8,0,0,0,24,4,0,0
2014,3,20,8,20,0,12,4,0,-9998,45,73,0,0,24,0,12,0,4,0,12,0,0,4
2014,3,20,9,12,0,0,0,0,-9998,8,-9998,0,0,0,4,0,0,0,0,0,0,0,0
2014,3,20,10,0,0,0,0,0,-9998,0,-9998,0,0,0,0,0,0,0,0,4,0,0,0
2014,3,20,11,0,4,0,0,0,-9998,0,-9998,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,20,12,0,0,0,0,0,-9998,0,-9998,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,20,13,0,0,0,0,0,-9998,0,8,4,4,0,0,0,4,0,0,0,0,0,0
2014,3,20,14,4,0,0,4,0,-9998,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2014,3,20,15,0,0,0,0,0,-9998,0,0,0,4,4,0,8,0,0,0,0,4,0,4
2014,3,20,16,0,0,0,0,0,-9998,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2014,3,20,17,0,0,0,0,0,-9998,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2014,3,20,18,0,0,4,0,4,-9998,0,4,0,4,0,0,0,0,0,0,0,0,0,0
2014,3,20,19,0,0,0,4,0,-9998,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2014,3,20,20,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,4,0,4,0,0
2014,3,20,21,0,0,0,4,0,4,4,0,0,0,4,0,0,0,0,4,0,4,4,0
2014,3,20,22,0,16,0,4,8,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,20,23,0,4,8,8,8,4,28,41,8,4,0,0,0,0,0,4,0,0,0,4
2014,3,20,24,4,0,4,0,0,0,41,172,4,4,0,4,4,0,0,0,0,0,4,0
2014,3,21,1,4,0,0,8,0,0,61,155,4,0,4,0,12,0,0,0,4,0,4,4
2014,3,21,2,4,0,0,0,4,0,61,270,12,0,20,0,0,0,4,0,0,0,20,4
2014,3,21,3,0,4,0,0,0,0,41,455,8,4,24,0,4,12,0,12,0,0,0,0
2014,3,21,4,4,0,0,4,0,4,114,299,16,16,16,0,0,4,0,73,0,4,12,4
2014,3,21,5,4,32,0,0,12,0,82,254,20,98,28,0,12,0,4,122,0,20,49,0
2014,3,21,6,8,12,0,4,4,8,86,69,57,332,41,0,12,114,0,49,4,24,110,0
2014,3,21,7,4,28,16,28,0,20,0,36,12,278,45,4,12,393,8,49,4,32,94,4
2014,3,21,8,57,24,57,24,32,12,20,86,57,237,151,16,16,496,20,41,106,36,57,53
2014,3,21,9,65,12,53,20,61,20,53,106,69,311,110,12,32,455,61,41,151,65,102,32
2014,3,21,10,36,36,69,32,69,36,41,57,53,250,53,12,102,225,16,61,77,118,82,86
2014,3,21,11,53,36,32,41,65,8,41,143,45,233,57,20,73,143,24,69,139,65,114,217
2014,3,21,12,118,28,24,28,49,4,49,69,41,118,24,12,82,135,4,127,209,41,172,151
2014,3,21,13,102,45,16,24,28,36,32,86,28,159,24,28,49,159,36,77,204,65,159,69
2014,3,21,14,118,106,36,28,12,28,36,86,20,73,32,12,16,209,73,16,184,151,164,53
2014,3,21,15,82,86,61,4,12,20,24,164,28,61,4,12,41,180,49,32,250,94,98,53
2014,3,21,16,8,90,16,4,8,0,0,307,16,36,28,4,12,221,20,45,73,28,65,32
2014,3,21,17,8,12,16,0,8,8,8,-9998,20,32,16,0,8,122,12,24,69,69,69,36
2014,3,21,18,0,20,12,8,0,20,0,200,4,32,0,4,8,82,12,12,49,45,32,32
2014,3,21,19,12,16,12,8,0,151,8,127,4,4,8,0,0,32,8,12,53,24,45,20
2014,3,21,20,4,8,0,20,4,118,0,82,4,20,0,0,4,28,0,8,12,4,28,12
2014,3,21,21,12,16,12,16,8,86,4,94,4,16,4,0,0,49,4,4,45,12,20,24
2014,3,21,22,12,16,12,8,4,57,0,57,12,20,8,0,4,28,8,12,41,8,12,16
2014,3,21,23,8,0,4,0,8,53,8,127,24,16,8,4,4,28,0,0,16,0,20,12
2014,3,21,24,20,8,16,8,8,20,4,57,16,8,4,12,8,61,0,8,4,16,8,12
2014,3,22,1,24,8,12,16,8,12,4,102,8,12,8,4,4,69,0,0,0,8,20,20
2014,3,22,2,16,0,16,16,4,8,4,245,8,8,12,0,4,69,0,4,0,8,12,8
2014,3,22,3,12,16,16,8,4,4,0,53,16,4,8,4,0,49,8,0,4,8,4,28
2014,3,22,4,32,0,0,8,49,24,4,20,4,0,12,0,0,77,4,8,8,4,12,8
2014,3,22,5,24,8,12,16,4,0,8,12,0,4,0,0,0,65,0,4,12,4,8,8
2014,3,22,6,20,12,4,4,0,0,0,65,0,8,0,12,0,32,0,4,20,8,4,32
2014,3,22,7,12,4,8,8,8,4,4,0,12,0,4,4,12,122,0,0,32,12,8,61
2014,3,22,8,28,8,8,16,16,0,8,20,4,0,8,0,12,131,4,0,36,0,,20
2014,3,22,9,4,32,24,16,16,4,8,20,8,8,4,8,4,82,8,0,12,8,8,4
2014,3,22,10,41,16,8,4,20,0,,41,0,20,4,4,4,57,4,0,28,4,20,16
2014,3,22,11,53,8,8,4,4,4,,36,4,16,12,0,12,61,8,8,41,4,24,24
2014,3,22,12,20,20,16,0,16,0,41,24,0,53,20,0,4,16,20,4,8,12,8,28
2014,3,22,13,12,4,8,12,28,12,41,32,8,41,0,12,4,53,8,12,20,16,12,8
2014,3,22,14,16,8,0,12,4,0,90,61,24,98,4,28,4,36,4,20,28,4,57,24
2014,3,22,15,4,4,20,16,16,8,61,61,28,86,12,4,16,61,0,8,16,16,73,4
2014,3,22,16,16,32,8,65,12,0,151,28,28,61,8,8,4,61,4,4,32,4,45,12
2014,3,22,17,20,16,8,28,8,0,122,36,49,49,20,24,0,28,8,8,8,4,16,12
2014,3,22,18,32,32,24,24,24,4,61,28,24,36,32,8,4,8,12,4,4,8,0,0
2014,3,22,19,24,12,69,4,57,0,8,16,41,61,4,4,8,28,36,8,4,16,4,12
2014,3,22,20,12,8,49,0,32,0,12,24,12,41,0,0,12,12,12,0,20,0,4,4
2014,3,22,21,12,12,45,24,8,4,20,20,8,28,12,8,8,12,8,8,82,0,4,0
2014,3,22,22,28,4,24,20,20,0,8,32,4,36,4,8,4,4,0,8,12,8,45,16
2014,3,22,23,45,41,24,32,36,0,16,41,16,69,8,53,41,24,0,0,28,8,,28
2014,3,22,24,12,41,16,16,32,0,36,24,4,32,12,0,4,45,0,0,12,32,16,41
2014,3,23,1,20,20,24,28,24,0,4,0,0,28,12,16,8,20,0,0,4,4,32,53
2014,3,23,2,28,12,4,16,8,4,12,8,4,49,0,4,24,131,0,12,4,4,12,28
2014,3,23,3,28,24,28,16,20,0,0,16,0,28,16,0,4,135,0,4,4,4,12,24
2014,3,23,4,0,12,12,16,28,0,12,0,8,4,0,0,0,69,0,0,8,0,0,45
2014,3,23,5,8,4,0,0,4,0,8,4,4,24,4,4,4,61,0,20,4,4,4,36
2014,3,23,6,4,8,16,8,8,16,8,16,4,12,12,8,12,20,0,4,8,4,16,16
2014,3,23,7,24,12,8,12,32,24,0,16,16,36,49,0,0,225,4,12,8,0,12,4
2014,3,23,8,20,20,12,16,12,45,12,180,12,24,61,4,0,192,24,16,36,4,28,45
2014,3,23,9,20,12,12,12,32,61,32,139,12,41,45,4,4,245,36,20,36,12,20,41
2014,3,23,10,8,16,8,16,16,196,12,24,8,53,28,4,4,143,4,20,61,0,20,20
2014,3,23,11,8,16,8,16,8,274,28,102,12,106,4,8,20,49,4,4,20,20,28,118
2014,3,23,12,8,20,0,12,57,20,41,118,8,131,32,0,4,49,8,12,36,16,24,12
2014,3,23,13,16,8,0,36,36,4,53,69,8,98,20,12,0,82,0,36,41,41,28,20
2014,3,23,14,16,4,20,36,24,4,24,245,12,98,16,8,4,61,12,12,32,12,69,28
2014,3,23,15,12,28,8,16,45,12,98,229,0,94,8,20,4,90,8,8,24,20,28,8
2014,3,23,16,28,28,24,16,77,0,41,348,36,45,16,16,12,90,8,28,45,8,24,16
2014,3,23,17,28,24,32,53,28,0,28,217,36,28,20,20,8,53,0,0,57,4,28,28
2014,3,23,18,53,28,69,16,61,0,41,147,36,32,45,16,8,28,4,0,36,24,24,8
2014,3,23,19,53,36,49,49,77,0,94,164,32,57,61,20,8,53,24,12,16,41,8,12
2014,3,23,20,49,41,28,32,102,12,41,127,122,57,28,8,4,53,4,28,8,0,4,28
2014,3,23,21,65,65,49,82,65,0,77,258,53,16,41,0,16,28,8,53,20,4,24,53
2014,3,23,22,45,45,32,61,53,0,61,282,69,32,32,0,12,36,0,65,16,12,24,61
2014,3,23,23,32,65,24,82,28,0,86,307,49,24,12,8,20,32,0,57,4,4,12,36
2014,3,23,24,28,69,28,65,57,0,36,135,24,28,4,12,12,32,0,41,4,16,36,53
2014,3,24,1,28,82,49,45,53,4,45,172,32,24,12,0,24,32,0,45,12,24,45,73
2014,3,24,2,24,82,45,24,49,0,32,221,36,32,4,20,8,45,0,61,4,16,61,65
2014,3,24,3,28,57,41,77,24,0,32,122,20,36,41,45,28,28,0,53,16,4,57,36
2014,3,24,4,36,41,61,49,45,0,61,582,12,77,24,36,20,61,0,53,8,32,28,57
2014,3,24,5,12,49,57,53,41,4,41,332,49,65,16,53,32,24,0,53,16,8,53,45
2014,3,24,6,16,77,28,41,49,8,24,20,36,57,20,36,24,41,0,16,32,12,24,73
2014,3,24,7,24,49,8,28,28,8,24,127,49,57,16,12,28,176,0,168,16,90,49,110
2014,3,24,8,45,164,69,45,36,0,16,49,32,94,24,8,32,762,61,122,65,57,41,147
2014,3,24,9,69,53,65,32,32,4,73,49,49,86,53,16,16,619,45,73,86,36,41,69
2014,3,24,10,16,45,32,24,45,8,90,86,53,98,65,41,4,291,12,12,49,20,53,36
2014,3,24,11,49,41,16,45,12,8,16,90,16,57,49,53,24,168,12,16,20,20,49,20
2014,3,24,12,45,28,20,8,32,8,69,131,28,86,16,20,20,204,12,20,32,16,12,32
2014,3,24,13,49,28,12,8,24,20,94,180,12,127,53,24,16,131,16,16,36,41,28,28
2014,3,24,14,49,32,20,28,36,90,102,336,32,73,49,24,4,61,4,12,28,16,24,16
2014,3,24,15,8,28,16,36,41,53,131,180,16,49,28,36,24,53,8,4,20,20,16,12
2014,3,24,16,36,49,32,28,49,0,65,53,12,8,20,20,8,65,12,4,28,32,28,24
2014,3,24,17,12,53,28,24,57,28,221,65,45,8,20,4,16,53,12,16,24,28,24,24
2014,3,24,18,53,28,24,28,61,65,24,135,24,24,36,12,12,28,12,20,49,4,8,8
2014,3,24,19,53,73,73,98,45,53,69,102,8,32,20,12,20,28,12,8,53,16,4,82
2014,3,24,20,41,28,32,69,122,12,86,94,12,20,73,8,4,28,24,4,73,4,12,49
2014,3,24,21,24,32,45,32,77,8,82,90,20,24,41,8,4,41,16,4,57,20,12,32
2014,3,24,22,45,24,20,32,73,4,122,82,8,131,45,0,4,106,12,8,110,12,8,24
2014,3,24,23,41,20,16,20,98,8,86,86,8,86,16,12,8,303,8,8,82,0,12,69
2014,3,24,24,12,16,8,28,65,4,94,98,28,118,12,8,4,221,45,28,102,4,20,98
2014,3,25,1,45,16,8,24,69,12,86,168,41,82,36,4,16,340,155,65,73,16,36,98
2014,3,25,2,16,24,4,16,49,12,114,180,98,118,69,28,65,430,237,32,94,53,61,65
2014,3,25,3,8,41,20,0,49,8,98,233,61,164,159,16,4,520,82,278,53,90,77,90
2014,3,25,4,0,77,24,12,65,4,155,352,61,151,20,61,4,188,24,270,49,65,82,86
2014,3,25,5,4,159,16,49,77,0,94,840,53,82,32,86,8,274,4,176,61,32,106,98
2014,3,25,6,41,118,45,114,102,0,118,122,94,57,53,94,16,237,12,94,36,69,106,77
2014,3,25,7,61,147,110,164,114,4,131,139,196,86,77,200,12,348,36,213,49,28,106,82
2014,3,25,8,139,82,258,196,127,4,86,295,200,139,73,258,20,373,61,323,127,24,254,106
2014,3,25,9,155,122,16,139,90,8,139,254,151,65,102,159,36,877,24,180,127,28,114,94
2014,3,25,10,90,143,545,24,114,12,139,549,77,65,65,139,41,664,20,41,61,77,155,131
2014,3,25,11,41,65,278,49,102,0,102,713,73,53,57,110,90,168,28,32,36,73,147,77
2014,3,25,12,98,86,131,49,65,0,164,2689,57,82,20,102,28,168,45,32,24,106,143,69
2014,3,25,13,24,49,32,28,118,8,82,1557,45,49,8,106,32,192,16,16,73,118,106,77
