年,月,日,時,水戸石川一般環境大気測定局,独立行政法人国立環境研究所,日立市消防本部,宇都宮市中央生涯学習センター,栃木県庁那須庁舎,日光市役所第４庁舎,群馬県衛生環境研究所,館林保健福祉事務所,さいたま市役所,飯能市役所,熊谷市保健センター,東邦大学,千葉県環境研究センター,印旛健康福祉センター成田支所,君津市糠田測定局,東京都多摩小平保健所,新宿区役所第二分庁舎,神奈川県庁第二分庁舎,川崎生命科学・環境研究センター,神奈川県環境科学センター
2019,4,15,24,28,4,53,36,4,69,8,16,8,16,20,8,20,32,41,0,28,20,0,24
2019,4,16,1,12,0,41,32,16,73,16,12,8,69,8,0,8,28,53,4,20,12,0,49
2019,4,16,2,24,12,49,32,16,192,28,0,4,32,8,8,8,36,12,8,16,20,12,49
2019,4,16,3,61,12,86,69,28,106,36,24,0,73,12,8,4,24,32,16,4,12,4,61
2019,4,16,4,57,4,86,65,41,229,4,20,4,57,0,16,4,32,41,4,16,20,12,49
2019,4,16,5,41,4,131,266,77,463,16,8,8,127,4,8,12,32,28,12,32,4,0,147
2019,4,16,6,110,8,381,114,143,180,32,20,12,106,12,20,16,77,41,4,16,32,0,176
2019,4,16,7,180,16,1434,159,139,254,36,12,12,196,4,24,4,61,24,24,32,8,0,192
2019,4,16,8,90,8,1160,106,94,762,4,24,8,323,4,24,16,73,20,8,20,8,0,82
2019,4,16,9,73,16,352,94,57,1918,36,20,12,241,0,24,20,61,4,0,24,24,4,69
2019,4,16,10,65,8,348,57,131,967,36,36,16,168,0,8,24,49,4,24,12,16,0,69
2019,4,16,11,65,8,639,36,82,229,106,12,20,77,12,20,36,57,36,8,32,4,4,57
2019,4,16,12,61,12,524,57,41,229,159,8,28,45,1680,12,32,61,20,32,41,0,0,61
2019,4,16,13,36,12,57,61,41,122,90,32,8,32,12,20,16,36,8,8,32,16,0,12
2019,4,16,14,28,24,57,45,16,90,94,8,24,53,32,16,12,49,12,8,61,12,0,16
2019,4,16,15,8,24,41,61,24,45,98,16,24,86,28,8,12,82,8,16,106,41,4,28
2019,4,16,16,16,32,16,106,53,57,90,8,16,49,12,20,24,32,28,12,188,45,0,28
2019,4,16,17,8,8,32,57,77,24,77,8,45,12,24,20,28,53,32,12,77,36,4,16
2019,4,16,18,0,28,32,118,20,49,77,8,12,12,16,4,20,65,36,20,94,16,0,86
2019,4,16,19,0,8,16,32,28,127,270,20,12,12,16,4,8,36,20,24,16,12,4,16
2019,4,16,20,4,4,20,57,16,143,180,24,8,12,8,8,8,32,16,16,53,0,0,4
2019,4,16,21,20,16,36,73,20,90,127,45,8,32,20,8,16,45,16,4,45,12,0,4
2019,4,16,22,32,4,45,53,20,102,127,20,4,32,16,4,20,20,4,4,28,4,0,4
2019,4,16,23,8,0,57,36,45,131,135,20,0,24,20,8,20,32,8,20,49,8,0,12
2019,4,16,24,32,16,41,32,41,106,98,20,36,73,4,4,24,8,4,8,86,12,0,0
2019,4,17,1,8,8,24,32,41,496,86,12,32,24,16,8,20,20,8,36,57,4,0,0
2019,4,17,2,0,4,12,45,28,967,57,32,45,32,12,0,8,8,0,12,36,0,0,24
2019,4,17,3,0,0,12,12,12,1976,164,73,16,45,32,0,0,4,0,16,36,0,0,127
2019,4,17,4,0,4,36,49,28,2919,360,41,12,57,57,0,4,4,0,16,106,61,0,155
2019,4,17,5,8,0,28,65,57,5071,393,69,8,16,24,4,0,8,4,8,53,65,16,172
2019,4,17,6,4,20,36,90,49,4136,196,57,12,57,90,36,12,12,4,24,77,86,4,254
2019,4,17,7,16,16,49,176,61,2201,250,102,28,73,32,131,53,61,4,82,82,98,12,250
2019,4,17,8,12,53,86,127,65,1639,245,69,77,237,57,135,73,98,12,36,118,69,24,196
2019,4,17,9,77,24,151,131,41,328,196,86,57,204,73,131,53,69,20,45,164,65,12,168
2019,4,17,10,24,41,110,172,45,258,204,151,102,139,139,32,20,41,41,73,106,28,8,49
2019,4,17,11,12,36,94,200,24,233,135,77,20,106,94,16,20,57,20,24,139,24,0,4
2019,4,17,12,20,32,36,139,65,118,98,69,49,28,65,20,41,69,12,12,94,4,4,16
2019,4,17,13,8,12,32,118,28,69,155,49,8,28,45,24,24,65,12,8,94,24,0,20
2019,4,17,14,8,20,12,77,16,49,65,45,8,20,32,16,12,20,8,0,82,16,0,110
2019,4,17,15,8,0,8,77,32,24,98,12,8,4,8,8,12,36,8,0,82,12,0,36
2019,4,17,16,8,4,8,86,12,16,159,8,8,12,16,20,16,12,16,0,41,0,0,28
2019,4,17,17,4,12,4,24,24,28,122,12,8,12,8,8,16,16,12,8,61,24,0,41
2019,4,17,18,0,4,4,73,24,102,24,20,4,4,12,12,16,8,8,8,24,4,0,20
2019,4,17,19,8,24,8,24,12,245,127,12,8,32,8,4,28,32,28,8,41,20,0,16
2019,4,17,20,12,4,20,24,8,151,24,16,8,12,12,0,0,12,16,4,57,4,0,12
2019,4,17,21,12,4,4,8,28,73,90,45,16,4,12,4,12,24,16,36,41,4,0,12
2019,4,17,22,8,16,8,20,32,53,53,8,20,0,8,4,12,12,8,12,8,8,0,28
2019,4,17,23,8,4,0,20,12,41,41,24,8,0,4,0,8,4,8,20,24,8,0,12
2019,4,17,24,0,0,12,24,20,53,73,24,4,16,8,4,4,12,0,16,20,20,0,0
2019,4,18,1,0,8,0,8,8,28,20,4,8,8,28,8,0,8,4,0,8,8,0,8
2019,4,18,2,0,4,16,8,4,49,4,0,0,8,4,8,4,4,0,8,20,12,4,20
2019,4,18,3,0,0,8,8,4,41,49,4,4,4,4,4,8,0,0,0,4,4,0,41
2019,4,18,4,4,0,0,8,20,102,28,0,0,4,16,4,4,4,4,0,12,0,4,41
2019,4,18,5,0,0,4,8,0,172,45,4,0,8,20,0,0,4,20,4,16,16,0,20
2019,4,18,6,0,0,0,0,4,151,16,8,8,16,36,0,0,0,12,16,8,4,4,12
2019,4,18,7,4,0,20,4,61,86,69,12,0,24,12,0,0,4,4,4,12,8,0,4
2019,4,18,8,0,12,36,36,16,24,86,16,0,41,12,4,12,8,12,16,16,20,4,8
2019,4,18,9,12,8,82,20,0,12,82,16,12,45,12,12,53,20,45,16,90,24,4,41
2019,4,18,10,0,4,20,12,4,45,28,12,4,41,12,12,41,41,8,0,82,12,0,209
2019,4,18,11,8,16,8,45,12,32,73,4,12,49,20,8,41,41,28,16,28,24,4,24
2019,4,18,12,8,8,49,28,32,32,102,49,32,28,12,8,0,61,16,16,32,8,4,28
2019,4,18,13,0,12,28,41,73,53,61,16,12,20,4,20,4,28,28,16,77,8,0,28
2019,4,18,14,8,4,28,82,53,139,73,8,28,8,270,28,20,45,24,8,8,16,4,0
2019,4,18,15,0,12,12,45,41,143,98,16,8,24,28,20,57,65,24,12,94,0,0,0
2019,4,18,16,0,4,24,106,73,90,61,20,16,32,36,4,28,41,36,12,73,16,0,16
2019,4,18,17,0,8,24,106,16,28,57,16,45,28,143,4,41,45,24,20,262,12,8,12
2019,4,18,18,0,8,12,45,12,53,69,4,20,36,24,20,24,20,20,24,315,12,4,16
2019,4,18,19,0,12,8,53,8,45,131,20,24,73,49,4,20,20,24,4,241,8,8,118
2019,4,18,20,4,0,4,24,16,41,262,24,4,28,16,4,4,8,20,8,86,4,4,12
2019,4,18,21,0,8,0,41,16,61,229,45,4,139,0,4,8,16,8,8,49,12,0,12
2019,4,18,22,4,0,8,45,8,45,184,16,0,77,12,4,20,4,12,4,77,24,0,16
2019,4,18,23,0,8,20,16,0,32,94,8,8,77,4,0,8,0,4,8,41,12,0,8
2019,4,18,24,4,0,24,28,16,69,86,4,16,49,975,0,0,8,12,16,110,12,0,0
2019,4,19,1,4,0,20,32,16,28,122,28,28,41,16,8,0,8,4,20,143,20,0,12
2019,4,19,2,12,0,36,20,16,45,94,8,53,45,24,8,0,4,28,41,69,0,0,8
2019,4,19,3,0,8,49,41,20,98,86,24,24,77,12,0,28,32,8,53,28,16,0,32
2019,4,19,4,0,12,49,61,20,49,114,73,41,57,36,8,8,32,28,77,45,8,0,24
2019,4,19,5,8,4,69,82,4,41,184,118,24,82,20,8,0,12,24,32,36,16,0,86
2019,4,19,6,20,8,118,155,24,332,491,180,41,102,24,0,16,36,32,45,94,0,0,49
2019,4,19,7,12,20,147,127,102,196,196,139,73,106,57,20,0,28,28,41,122,53,4,254
2019,4,19,8,45,65,180,344,90,278,299,188,65,245,53,20,20,41,8,106,323,122,24,159
2019,4,19,9,82,45,77,225,53,520,270,229,94,114,69,61,4,168,24,131,258,98,36,151
2019,4,19,10,28,28,122,139,122,229,348,225,82,147,57,32,16,139,16,98,196,28,28,73
2019,4,19,11,102,57,143,151,94,82,237,110,86,127,102,32,20,102,12,53,315,49,20,139
2019,4,19,12,28,16,176,143,168,73,336,139,49,106,77,20,8,90,16,16,209,41,41,57
2019,4,19,13,20,36,122,299,200,102,352,98,24,94,77,36,24,82,20,20,131,65,0,90
2019,4,19,14,4,16,159,528,159,295,393,57,53,77,69,8,24,94,0,8,114,49,0,82
2019,4,19,15,16,36,110,479,221,385,360,73,28,86,73,36,49,135,16,16,135,36,0,86
2019,4,19,16,12,20,155,237,61,459,360,151,41,82,49,20,65,122,36,12,135,77,12,147
2019,4,19,17,16,16,229,82,114,926,336,69,16,12,49,32,61,73,86,32,172,118,20,311
2019,4,19,18,0,8,332,143,53,245,307,69,32,77,102,69,102,98,90,16,221,110,8,336
2019,4,19,19,8,4,336,217,41,188,82,24,41,438,98,217,196,106,204,16,204,86,16,319
2019,4,19,20,8,4,307,217,20,262,77,32,28,541,16,188,192,28,102,90,200,69,8,204
2019,4,19,21,4,0,250,94,16,328,41,12,4,159,12,12,135,106,98,28,106,16,20,381
2019,4,19,22,20,45,164,110,41,184,36,94,16,57,28,8,127,94,77,8,77,24,4,217
2019,4,19,23,0,0,352,135,28,69,16,217,0,36,45,16,102,135,53,8,53,24,8,24
2019,4,19,24,8,20,77,106,4,106,20,151,12,32,20,20,61,41,28,0,12,20,0,41
2019,4,20,1,0,0,45,110,8,229,8,61,45,122,12,0,49,86,41,24,41,16,4,0
2019,4,20,2,4,8,16,45,36,196,41,168,49,159,8,16,57,86,24,41,291,12,4,16
2019,4,20,3,4,8,49,45,20,455,57,118,73,118,20,16,77,65,20,16,155,20,16,16
2019,4,20,4,0,8,8,65,24,200,49,98,20,82,0,4,53,45,16,24,82,4,0,8
2019,4,20,5,4,12,20,53,28,315,65,77,28,53,12,4,41,45,24,12,61,4,4,28
2019,4,20,6,0,0,69,69,28,254,32,24,20,61,28,4,20,61,41,8,16,8,0,32
2019,4,20,7,8,4,110,94,20,164,200,32,32,45,45,8,61,102,0,4,217,12,4,41
2019,4,20,8,12,20,139,61,12,77,188,65,36,36,16,0,65,188,8,16,114,0,8,73
2019,4,20,9,61,4,94,82,57,139,147,45,20,65,12,24,98,61,28,36,122,49,4,16
2019,4,20,10,20,36,245,131,36,172,86,41,36,73,36,32,73,106,41,49,164,28,0,45
2019,4,20,11,32,8,110,82,32,278,135,36,45,61,28,49,57,164,57,41,204,49,8,36
2019,4,20,12,12,24,94,90,49,418,69,20,32,94,8,28,53,135,28,12,217,28,8,49
2019,4,20,13,8,8,16,127,12,184,69,28,24,57,41,24,49,196,20,8,204,32,0,8
2019,4,20,14,16,41,49,184,32,86,94,41,36,77,45,28,36,94,24,24,225,28,4,32
2019,4,20,15,20,4,127,106,57,57,53,32,32,98,28,49,57,151,49,12,196,36,16,36
2019,4,20,16,12,4,184,57,49,12,61,53,28,45,16,16,45,139,49,8,180,36,0,4
2019,4,20,17,16,12,131,77,41,16,110,28,20,41,12,32,36,53,36,24,139,24,8,36
2019,4,20,18,12,12,36,73,45,36,118,24,32,28,41,4,12,65,36,8,159,16,8,28
2019,4,20,19,12,4,24,45,12,36,94,45,24,41,8,0,12,32,24,0,135,4,4,24
2019,4,20,20,12,4,36,53,8,12,155,24,20,20,8,16,8,36,32,8,61,8,0,20
2019,4,20,21,0,0,32,28,16,12,200,12,8,32,20,0,12,36,20,0,36,0,0,8
2019,4,20,22,12,8,28,28,8,49,147,12,8,41,12,12,12,16,12,0,36,0,4,8
2019,4,20,23,32,8,53,32,28,53,131,49,16,32,16,16,4,12,20,0,45,0,4,0
2019,4,20,24,16,12,49,24,28,65,176,45,77,24,4,12,16,49,12,8,32,0,0,4
2019,4,21,1,4,4,28,36,57,61,245,36,4,32,8,16,24,45,4,4,16,0,8,4
2019,4,21,2,8,8,61,45,24,106,196,49,16,135,61,0,8,20,8,16,4,0,16,12
2019,4,21,3,24,4,94,20,57,69,336,41,8,143,53,0,118,20,0,16,16,4,4,12
2019,4,21,4,20,4,122,90,65,102,168,49,8,127,65,12,8,8,28,8,0,0,0,12
2019,4,21,5,45,0,131,127,82,196,135,94,20,41,106,4,4,8,12,36,16,12,0,36
2019,4,21,6,53,0,127,94,65,266,180,77,36,94,69,0,20,0,0,53,45,20,0,65
2019,4,21,7,53,28,143,250,110,164,176,127,41,172,61,4,16,12,16,28,65,20,8,131
2019,4,21,8,41,8,184,168,110,229,291,258,110,213,82,8,41,36,28,57,176,16,4,61
2019,4,21,9,8,28,209,204,159,241,303,245,45,131,143,32,36,45,49,53,94,20,0,77
2019,4,21,10,8,20,143,254,180,143,229,155,32,98,102,28,28,110,69,45,164,41,4,53
2019,4,21,11,12,12,122,180,41,135,102,118,49,118,49,36,24,168,0,32,90,49,0,28
2019,4,21,12,12,0,69,102,61,65,61,90,28,82,49,49,20,82,16,41,82,28,0,90
2019,4,21,13,4,8,28,127,45,57,135,73,41,77,24,36,8,57,12,41,155,53,16,53
2019,4,21,14,12,8,36,61,57,49,86,32,32,82,41,12,16,57,4,24,94,20,0,24
2019,4,21,15,8,8,24,82,28,45,90,36,24,94,36,16,28,77,32,65,159,36,0,28
2019,4,21,16,16,0,28,45,36,32,61,57,24,102,32,32,8,73,32,24,147,20,4,16
2019,4,21,17,12,8,61,118,36,32,102,57,24,8,45,20,16,65,8,28,114,49,0,16
2019,4,21,18,4,16,45,86,61,98,61,28,36,16,20,4,0,57,20,8,110,20,4,32
2019,4,21,19,20,12,41,61,61,98,143,36,24,20,12,36,28,41,16,28,176,16,0,12
2019,4,21,20,12,0,28,65,16,65,139,53,8,73,12,4,24,73,20,49,65,20,0,12
2019,4,21,21,16,4,12,45,20,69,135,36,4,32,0,8,49,65,32,45,36,8,4,16
2019,4,21,22,16,0,16,57,16,61,168,12,8,69,12,16,8,41,32,12,24,12,4,4
2019,4,21,23,20,0,65,41,24,49,164,53,0,32,12,4,32,53,24,4,28,4,0,24
2019,4,21,24,12,8,36,32,12,82,266,61,8,61,32,0,24,36,24,8,45,12,0,36
2019,4,22,1,12,4,20,45,12,36,221,61,4,24,41,0,8,28,57,8,20,28,0,41
2019,4,22,2,4,4,82,53,16,114,159,32,4,36,49,0,16,16,8,4,0,16,4,82
2019,4,22,3,0,4,45,20,20,229,287,32,4,53,28,4,8,53,16,16,24,41,0,98
2019,4,22,4,0,0,28,32,32,155,143,94,12,61,73,12,12,45,77,20,28,28,4,102
2019,4,22,5,4,16,45,28,16,164,114,61,20,32,65,8,8,49,41,16,41,12,0,61
2019,4,22,6,12,4,45,57,16,147,24,86,41,36,127,4,4,69,20,24,32,20,0,45
2019,4,22,7,16,12,82,82,69,311,159,45,45,53,41,36,49,102,86,49,45,20,4,57
2019,4,22,8,41,41,204,135,135,102,229,90,41,118,32,65,98,114,49,20,172,36,12,90
2019,4,22,9,41,28,90,131,86,53,373,176,49,147,57,53,53,168,69,36,315,28,20,98
2019,4,22,10,86,32,118,94,77,53,299,122,69,135,90,82,114,209,106,73,311,57,0,77
2019,4,22,11,24,49,217,53,114,217,319,118,65,118,57,168,4,245,49,65,250,73,0,118
2019,4,22,12,12,8,204,102,73,94,217,49,49,98,110,90,16,336,164,32,245,20,4,65
2019,4,22,13,12,20,254,192,61,151,438,61,20,65,49,65,12,258,110,57,147,28,8,102
2019,4,22,14,8,12,287,295,114,131,258,90,36,82,32,69,282,172,53,8,245,8,4,61
2019,4,22,15,4,16,180,282,49,122,241,32,28,139,16,32,139,131,90,12,155,4,20,53
2019,4,22,16,12,8,332,159,65,122,254,61,36,69,24,28,127,77,65,4,278,77,8,20
2019,4,22,17,0,24,229,90,16,131,147,61,61,82,45,16,127,94,36,12,254,41,4,41
2019,4,22,18,8,8,188,36,20,73,237,77,16,106,36,32,41,86,41,16,229,12,0,32
2019,4,22,19,16,0,200,20,41,61,586,65,8,69,12,16,65,69,4,36,176,45,0,32
2019,4,22,20,20,4,266,90,28,53,258,69,12,45,16,20,57,49,8,12,118,4,0,12
2019,4,22,21,45,8,180,258,102,12,8,8,32,36,16,0,32,188,12,0,82,4,4,28
2019,4,22,22,114,4,159,282,61,82,4,8,77,28,16,69,61,401,16,24,204,8,4,4
2019,4,22,23,122,0,151,233,118,102,12,110,45,45,28,36,106,270,24,28,200,16,12,8
2019,4,22,24,135,36,73,164,90,114,57,151,86,65,57,41,213,164,20,32,213,41,4,53
2019,4,23,1,118,77,122,164,36,168,102,250,20,139,241,41,110,135,32,20,176,102,8,98
2019,4,23,2,110,53,86,266,36,127,139,254,24,65,155,32,90,139,61,20,110,36,4,82
2019,4,23,3,139,12,45,164,28,114,168,127,32,102,106,36,82,24,41,65,114,49,8,57
2019,4,23,4,94,12,61,122,20,131,147,98,49,94,184,86,45,49,102,57,147,69,4,127
2019,4,23,5,61,16,36,139,36,118,237,77,61,90,57,49,41,53,65,16,122,65,4,82
2019,4,23,6,32,0,53,151,36,188,196,131,41,53,57,77,45,36,49,32,172,90,4,45
2019,4,23,7,32,32,98,106,53,266,204,73,32,45,82,45,49,94,32,16,49,77,0,61
2019,4,23,8,28,28,122,65,168,86,172,114,65,77,90,28,98,176,36,53,151,98,8,82
2019,4,23,9,49,65,86,98,73,53,217,86,61,110,49,86,122,385,90,36,209,49,32,90
2019,4,23,10,45,122,69,213,36,90,118,73,61,86,65,82,221,250,86,20,127,77,28,94
2019,4,23,11,32,69,77,221,53,131,213,106,65,77,86,106,217,237,77,24,229,69,24,118
2019,4,23,12,24,65,36,184,32,106,204,73,57,41,53,41,155,192,131,16,164,32,102,49
2019,4,23,13,32,86,57,204,49,41,192,45,32,77,73,57,94,217,82,4,204,57,143,41
2019,4,23,14,28,20,61,188,49,65,204,24,28,73,53,57,69,204,98,24,233,36,53,41
2019,4,23,15,8,69,77,221,61,61,270,20,28,65,16,45,69,172,94,8,200,73,20,12
2019,4,23,16,24,28,77,168,45,36,143,45,4,98,45,28,32,139,102,12,184,20,4,16
2019,4,23,17,16,57,86,151,41,16,135,28,36,53,32,36,77,135,53,24,241,32,4,24
2019,4,23,18,0,36,65,139,12,24,82,24,20,82,41,16,53,73,106,12,90,16,0,8
2019,4,23,19,20,41,77,110,12,20,69,12,28,65,36,32,16,82,41,20,131,20,0,12
2019,4,23,20,16,12,61,114,28,65,135,32,8,49,32,36,69,57,20,8,168,4,0,0
2019,4,23,21,20,4,49,41,24,36,209,36,12,20,12,16,12,16,4,0,49,4,0,4
2019,4,23,22,0,28,32,49,16,45,135,49,8,32,4,12,20,20,12,4,16,8,0,0
2019,4,23,23,4,24,49,36,12,32,127,28,4,28,4,0,16,20,16,0,36,4,0,8
2019,4,23,24,12,16,36,36,73,57,135,24,8,20,16,4,4,20,4,0,28,12,0,20
2019,4,24,1,24,0,36,16,61,65,139,20,4,73,24,0,8,24,8,4,8,0,0,0
2019,4,24,2,12,8,32,16,16,20,131,24,8,41,69,0,8,20,4,0,12,8,0,8
2019,4,24,3,12,4,12,12,28,69,86,8,16,45,49,0,0,4,0,12,12,0,0,65
2019,4,24,4,4,8,0,32,20,82,209,36,36,61,24,0,0,4,0,24,4,4,0,20
2019,4,24,5,4,4,0,16,24,77,332,20,41,94,41,8,8,0,8,24,4,0,0,0
2019,4,24,6,24,4,4,41,41,57,172,36,77,98,41,4,0,0,8,20,4,0,0,12
2019,4,24,7,12,4,8,53,41,127,352,69,41,106,73,0,4,4,0,0,32,4,0,8
2019,4,24,8,4,0,20,45,41,204,291,57,16,135,122,8,41,12,28,4,8,0,8,8
2019,4,24,9,0,20,12,57,32,196,319,94,12,118,168,12,36,20,45,0,73,0,0,0
2019,4,24,10,12,45,8,53,0,24,328,118,4,69,164,20,32,24,45,0,45,4,0,4
2019,4,24,11,8,36,24,151,4,8,250,168,16,57,45,32,24,114,49,4,32,4,0,4
2019,4,24,12,8,36,65,143,12,41,110,32,8,36,32,8,12,102,73,0,0,0,4,20
2019,4,24,13,8,0,118,86,32,16,12,24,0,8,8,0,57,77,32,0,12,8,0,53
2019,4,24,14,0,0,86,8,8,8,4,4,8,4,4,4,28,159,69,0,20,8,8,118
2019,4,24,15,4,16,28,4,4,8,16,4,8,41,8,12,49,237,82,16,16,12,0,28
2019,4,24,16,0,24,12,0,4,0,8,8,4,36,12,32,16,139,41,4,36,8,16,0
2019,4,24,17,8,12,16,8,16,4,147,0,8,36,8,12,41,61,16,4,24,8,4,0
2019,4,24,18,0,32,8,4,0,0,4,0,4,16,0,24,12,65,41,0,24,0,0,4
2019,4,24,19,0,24,4,16,4,12,20,16,0,0,0,8,16,28,24,0,12,0,0,4
2019,4,24,20,8,0,0,4,4,41,0,0,4,8,12,4,24,4,12,0,0,0,0,4
2019,4,24,21,8,20,0,0,4,8,12,4,0,0,4,4,4,4,4,0,4,4,0,0
2019,4,24,22,0,0,4,4,0,0,0,0,0,4,4,0,0,12,0,0,4,0,0,0
2019,4,24,23,0,0,8,8,8,4,4,4,0,0,0,4,0,0,0,86,0,0,0,0
2019,4,24,24,0,4,4,0,0,12,4,0,0,0,0,4,0,0,0,0,0,4,0,0
2019,4,25,1,0,12,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,25,2,0,8,4,0,0,8,0,0,4,8,4,0,0,4,8,0,0,0,0,0
2019,4,25,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0
2019,4,25,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2019,4,25,5,0,4,0,0,0,24,0,4,0,0,0,0,0,0,0,0,0,0,4,0
2019,4,25,6,0,4,0,0,0,73,4,0,0,0,0,0,8,4,0,0,4,0,0,0
2019,4,25,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
2019,4,25,8,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,4,4,0
2019,4,25,9,8,4,0,0,4,16,20,4,0,0,41,0,20,16,0,4,8,12,16,12
2019,4,25,10,0,12,0,0,16,8,32,61,20,12,28,12,8,28,4,16,90,4,24,0
2019,4,25,11,0,8,0,24,24,41,102,28,36,41,28,8,24,4,12,16,41,0,8,8
2019,4,25,12,16,20,24,20,24,12,45,20,24,118,24,8,12,0,8,4,0,0,12,8
2019,4,25,13,8,8,16,12,20,16,86,20,12,45,0,0,20,8,4,12,0,28,45,49
2019,4,25,14,36,4,4,122,12,4,196,4,28,102,32,0,36,16,8,8,4,8,12,0
2019,4,25,15,12,24,36,176,20,24,69,20,16,69,24,0,8,4,24,4,98,24,8,16
2019,4,25,16,28,69,41,307,143,57,57,36,49,90,32,4,28,4,12,16,200,45,0,16
2019,4,25,17,32,8,98,319,582,168,180,4,4,77,24,20,12,49,0,16,143,32,8,28
2019,4,25,18,61,102,28,139,836,73,287,45,36,36,45,16,16,28,49,8,147,36,12,61
2019,4,25,19,8,188,45,53,254,114,524,24,8,49,57,4,20,159,61,32,106,24,8,16
2019,4,25,20,4,20,49,82,135,1016,278,69,12,45,36,0,12,36,24,12,41,8,0,41
2019,4,25,21,0,0,28,196,65,282,192,16,4,61,24,0,32,41,4,8,32,0,0,16
2019,4,25,22,4,4,4,106,73,262,155,53,8,36,4,0,16,24,20,0,32,4,0,32
2019,4,25,23,0,16,36,82,86,122,143,8,8,32,4,0,8,69,16,24,24,0,8,45
2019,4,25,24,0,8,32,4,483,0,143,57,4,12,20,0,4,147,49,0,28,8,4,16
2019,4,26,1,0,12,102,0,61,122,65,16,8,53,16,0,20,12,20,0,53,4,8,32
2019,4,26,2,0,4,131,0,0,0,0,12,4,4,12,0,8,65,4,4,24,0,0,24
2019,4,26,3,4,0,147,8,12,0,8,8,0,0,0,0,4,41,4,0,16,0,0,12
2019,4,26,4,12,20,4,0,0,0,4,0,12,4,0,0,0,86,0,4,24,0,0,4
2019,4,26,5,0,12,0,0,4,0,4,0,16,4,0,0,4,102,4,4,8,0,0,0
2019,4,26,6,0,0,0,0,0,0,0,0,36,0,8,0,0,32,0,0,0,0,4,4
2019,4,26,7,0,16,0,0,4,8,0,0,0,0,4,0,4,20,0,0,4,4,12,0
2019,4,26,8,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
2019,4,26,9,0,0,0,0,0,4,0,8,0,0,0,0,0,4,0,0,8,4,0,4
2019,4,26,10,4,0,4,12,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2019,4,26,11,0,0,0,0,4,12,0,4,0,0,0,0,0,20,0,0,0,0,0,0
2019,4,26,12,0,4,4,0,4,0,8,8,0,0,0,0,0,12,8,4,12,0,0,12
2019,4,26,13,0,12,8,4,12,4,106,4,0,8,0,4,4,82,0,0,0,0,0,8
2019,4,26,14,0,8,12,4,12,12,4,16,0,4,8,0,4,41,0,0,4,4,0,8
2019,4,26,15,0,12,16,12,36,20,0,28,0,0,8,0,4,28,0,4,20,4,0,20
2019,4,26,16,0,20,16,0,4,8,4,16,0,0,0,0,8,41,0,0,24,0,0,0
2019,4,26,17,4,0,16,8,28,0,0,16,0,24,0,0,0,24,8,12,12,12,0,4
2019,4,26,18,0,0,12,0,36,16,0,20,4,0,0,0,0,16,0,8,8,0,0,8
2019,4,26,19,0,8,16,8,0,4,0,20,4,0,0,12,4,20,0,12,12,0,0,4
2019,4,26,20,4,0,8,8,12,270,0,32,4,28,0,0,4,28,0,0,0,0,0,4
2019,4,26,21,0,4,4,24,20,24,4,0,8,12,0,0,4,4,0,0,4,0,0,0
2019,4,26,22,4,4,12,32,20,12,0,0,24,8,0,0,4,16,4,0,24,0,8,0
2019,4,26,23,0,0,0,41,41,0,0,0,4,0,0,0,0,12,4,4,16,0,0,4
2019,4,26,24,0,0,8,12,12,12,0,4,0,8,8,0,4,0,4,8,4,4,0,16
2019,4,27,1,0,0,4,0,73,0,0,12,0,8,8,0,4,12,4,0,0,4,0,16
2019,4,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,8,0,0,4
2019,4,27,3,4,0,0,0,8,0,0,0,0,4,0,0,4,4,8,0,0,0,4,4
2019,4,27,4,0,0,0,0,4,12,0,0,0,0,0,4,4,4,0,0,0,0,0,0
2019,4,27,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,4
2019,4,27,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2019,4,27,7,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2019,4,27,8,0,0,0,0,12,16,41,0,0,0,0,0,0,0,0,0,0,0,8,12
2019,4,27,9,4,20,0,20,28,49,24,24,0,4,16,4,0,12,0,0,4,0,4,4
2019,4,27,10,4,8,8,36,28,82,82,32,0,24,0,0,8,32,0,0,8,4,4,4
2019,4,27,11,0,4,8,442,127,57,65,12,0,8,36,8,12,77,12,4,12,8,0,4
2019,4,27,12,0,20,36,315,69,65,41,82,4,168,32,4,41,77,24,16,65,0,4,0
2019,4,27,13,0,8,20,656,65,114,41,127,12,315,12,8,53,45,20,8,53,4,0,0
2019,4,27,14,0,4,4,446,24,233,41,98,16,233,8,24,28,65,12,16,73,8,0,0
2019,4,27,15,4,4,41,319,36,122,65,12,45,110,0,36,8,45,4,28,139,0,20,24
