年,月,日,時,笠間市役所,宇都宮市中央生涯学習センター,栃木県林業センター,日光特別地域気象観測所,群馬県衛生環境研究所,群馬県林木育種場,さいたま市役所,飯能市役所,寄居町役場,東邦大学,千葉県環境研究センター,千葉県森林研究センター,君津市糠田測定局,東京都多摩小平保健所,独立行政法人森林総研多摩森林科学園,神奈川県庁分庁舎,川崎生命科学・環境研究センター,神奈川県自然環境保全センター
2015,4,21,7,8,16,12,0,65,8,28,16,159,0,4,0,0,86,0,8,4,0
2015,4,21,8,4,32,36,0,237,20,45,287,114,4,0,4,8,102,0,4,8,4
2015,4,21,9,102,61,24,0,479,20,24,475,98,28,16,12,4,69,4,180,106,106
2015,4,21,10,73,69,41,4,204,49,16,188,98,20,49,4,0,41,528,176,73,811
2015,4,21,11,106,49,139,16,94,57,8,135,110,4,90,4,24,57,635,90,32,1049
2015,4,21,12,180,82,53,12,127,24,65,102,65,16,20,8,12,28,209,90,12,455
2015,4,21,13,131,24,73,20,217,4,28,36,49,24,45,41,4,28,139,94,16,237
2015,4,21,14,122,36,159,8,299,16,28,102,69,12,94,32,0,24,159,61,16,184
2015,4,21,15,180,32,61,32,204,12,24,90,36,4,86,16,12,12,114,131,41,176
2015,4,21,16,155,65,41,36,143,20,49,45,8,16,159,16,16,16,118,131,41,102
2015,4,21,17,118,24,45,36,122,8,20,69,4,4,16,24,4,12,164,90,32,131
2015,4,21,18,122,41,8,36,139,8,24,28,24,4,45,12,12,49,114,65,49,122
2015,4,21,19,69,8,12,45,471,20,28,28,32,8,32,12,4,12,82,77,36,114
2015,4,21,20,82,41,8,24,127,0,16,28,57,28,36,8,4,36,69,41,41,77
2015,4,21,21,57,45,73,41,106,4,16,77,16,4,41,28,0,16,155,16,32,110
2015,4,21,22,36,36,45,53,164,12,20,73,53,12,24,36,4,69,106,45,32,53
2015,4,21,23,24,12,20,57,122,53,4,61,127,16,41,4,8,24,86,61,32,32
2015,4,21,24,24,20,32,16,266,49,16,86,168,16,32,4,20,98,49,57,45,49
2015,4,22,1,8,8,24,0,278,28,24,41,127,20,20,12,0,53,114,94,57,36
2015,4,22,2,4,16,12,0,287,24,24,49,266,36,41,20,4,57,241,41,8,28
2015,4,22,3,0,20,8,4,131,4,12,16,245,8,28,4,8,53,282,69,36,36
2015,4,22,4,4,36,16,0,192,0,0,69,90,8,57,16,4,57,28,45,8,53
2015,4,22,5,0,8,8,0,155,12,12,53,53,8,16,20,4,8,36,53,12,32
2015,4,22,6,8,36,28,4,213,53,36,41,114,8,8,12,0,28,36,41,20,12
2015,4,22,7,16,45,49,4,204,24,65,41,77,24,16,24,8,41,57,102,90,114
2015,4,22,8,397,32,106,24,299,12,65,82,53,20,57,90,41,73,69,122,69,204
2015,4,22,9,94,12,90,229,61,20,36,110,57,24,73,131,57,45,114,213,65,262
2015,4,22,10,204,77,32,217,106,20,24,139,65,16,28,61,65,41,122,122,65,102
2015,4,22,11,143,45,49,168,229,12,32,127,41,12,73,69,36,69,168,114,49,86
2015,4,22,12,77,65,45,143,241,16,8,65,20,45,24,28,12,12,106,176,127,73
2015,4,22,13,102,61,61,172,147,8,16,57,24,8,28,28,20,8,77,159,94,69
2015,4,22,14,57,41,73,118,258,16,16,32,12,20,20,61,28,8,24,118,57,45
2015,4,22,15,53,20,36,114,237,20,36,36,4,4,28,53,12,4,57,266,53,45
2015,4,22,16,69,16,32,20,233,16,16,65,28,0,20,45,20,0,77,106,49,53
2015,4,22,17,77,49,41,41,368,16,32,61,24,4,24,45,12,20,69,168,45,73
2015,4,22,18,53,24,28,98,217,20,32,49,24,20,12,53,8,16,77,53,12,213
2015,4,22,19,12,36,45,65,176,24,24,69,28,0,28,4,8,16,28,53,16,86
2015,4,22,20,16,24,57,86,147,8,53,32,12,8,4,8,4,16,20,4,0,12
2015,4,22,21,16,12,32,36,172,12,8,24,12,0,8,4,4,12,45,16,8,8
2015,4,22,22,4,0,16,20,90,12,0,16,20,4,4,8,0,0,4,4,0,0
2015,4,22,23,8,4,4,69,90,12,0,8,45,0,4,0,4,8,4,20,0,4
2015,4,22,24,4,4,16,24,77,24,4,4,20,8,4,0,0,8,0,4,0,0
2015,4,23,1,4,12,4,24,32,69,4,28,16,0,12,0,4,4,8,0,4,0
2015,4,23,2,0,4,4,12,16,24,4,8,36,4,0,4,0,0,12,0,4,16
2015,4,23,3,16,4,4,8,32,0,8,20,24,4,0,4,0,0,0,8,12,0
2015,4,23,4,0,4,0,4,45,1721,8,12,0,0,8,0,0,16,0,16,4,0
2015,4,23,5,0,0,12,16,12,0,4,8,32,8,8,4,0,24,0,4,4,0
2015,4,23,6,4,0,8,8,49,12,0,24,32,8,4,0,0,8,0,28,16,4
2015,4,23,7,24,8,32,12,77,41,4,147,20,32,20,4,0,24,20,49,24,8
2015,4,23,8,49,184,86,4,377,106,57,45,69,36,49,12,4,94,41,241,32,106
2015,4,23,9,159,86,45,28,233,61,16,90,164,8,45,28,16,82,49,209,65,41
2015,4,23,10,139,86,114,28,172,41,16,209,86,16,86,77,8,36,98,155,28,122
2015,4,23,11,131,135,114,41,139,196,32,147,32,28,49,61,16,65,57,110,36,221
2015,4,23,12,61,114,73,61,159,20,20,36,49,16,73,45,16,73,135,86,16,57
2015,4,23,13,61,77,24,65,172,49,20,32,8,8,77,49,12,49,106,110,36,36
2015,4,23,14,82,114,57,36,192,180,12,20,4,8,69,4,53,24,143,114,94,73
2015,4,23,15,69,36,73,16,295,90,32,69,41,4,49,8,45,20,61,110,65,36
2015,4,23,16,57,49,77,36,204,82,24,53,4,8,53,20,8,36,65,110,77,53
2015,4,23,17,86,32,106,36,196,28,16,41,20,4,24,16,28,4,114,262,41,73
2015,4,23,18,73,45,122,122,393,32,28,86,36,4,8,4,49,20,131,147,57,69
2015,4,23,19,36,8,102,225,356,94,12,151,45,28,8,12,12,41,98,118,36,106
2015,4,23,20,32,20,86,233,389,73,8,106,32,0,12,20,4,41,164,61,12,139
2015,4,23,21,12,28,65,196,213,73,12,86,28,8,28,0,8,20,131,16,16,110
2015,4,23,22,4,20,28,106,110,20,69,57,53,4,12,4,4,8,106,45,0,155
2015,4,23,23,0,20,20,36,172,32,8,82,16,12,4,4,8,8,49,16,24,151
2015,4,23,24,4,12,20,32,106,57,8,86,12,12,12,4,4,4,32,16,8,118
2015,4,24,1,4,41,24,20,118,377,8,32,36,0,0,4,0,4,12,20,4,57
2015,4,24,2,8,16,24,36,36,20,4,20,45,8,4,0,0,8,20,8,12,32
2015,4,24,3,4,24,28,16,45,4,8,12,4,4,4,4,0,0,4,12,16,20
2015,4,24,4,4,12,20,36,41,4,0,20,8,8,8,0,0,4,0,12,4,8
2015,4,24,5,0,8,4,53,36,12,4,16,28,4,8,0,0,12,8,12,4,8
2015,4,24,6,4,4,4,20,77,4,12,8,20,16,0,0,0,8,12,0,12,16
2015,4,24,7,32,4,20,32,28,8,151,12,24,41,24,0,0,20,20,36,24,69
2015,4,24,8,73,86,12,41,53,12,16,32,36,45,28,8,20,20,36,122,86,110
2015,4,24,9,209,319,82,16,574,12,106,41,57,12,41,73,41,168,12,86,86,73
2015,4,24,10,20,348,94,16,496,16,28,49,12,16,28,32,53,164,20,229,41,86
2015,4,24,11,61,196,98,90,204,41,65,57,28,4,49,36,8,49,12,184,24,49
2015,4,24,12,94,73,36,12,168,24,16,61,32,4,32,28,12,20,32,147,36,32
2015,4,24,13,24,77,32,28,90,12,8,49,94,4,28,20,16,36,24,118,53,32
2015,4,24,14,36,73,41,36,110,24,28,45,41,4,8,41,12,28,4,135,45,61
2015,4,24,15,4,127,32,20,176,24,41,45,8,8,16,32,16,16,8,122,32,45
2015,4,24,16,16,90,69,36,274,8,32,49,20,4,16,16,32,20,8,106,41,32
2015,4,24,17,41,45,69,53,319,8,8,32,24,12,24,8,16,24,8,143,16,49
2015,4,24,18,73,102,69,86,401,28,16,36,28,4,24,16,24,20,16,82,57,135
2015,4,24,19,49,86,94,110,401,57,8,57,45,0,0,16,8,16,8,65,4,164
2015,4,24,20,131,106,61,114,241,41,28,61,49,4,0,4,28,20,8,12,4,110
2015,4,24,21,213,12,57,65,569,53,8,57,86,8,8,4,28,24,12,69,4,86
2015,4,24,22,180,8,28,41,450,28,24,65,24,4,8,4,4,28,12,98,20,61
2015,4,24,23,131,0,20,24,414,12,36,94,94,0,4,0,4,32,20,77,36,32
2015,4,24,24,82,16,12,24,250,32,20,57,122,4,16,4,0,77,8,53,16,73
2015,4,25,1,94,8,16,32,352,41,12,24,311,8,36,8,0,20,4,61,24,20
2015,4,25,2,49,20,8,41,176,45,8,36,364,16,12,4,0,16,4,102,24,24
2015,4,25,3,16,4,16,36,102,12,4,192,340,24,53,4,0,8,0,24,24,4
2015,4,25,4,77,28,12,28,98,36,0,213,61,4,16,4,4,4,0,24,28,24
2015,4,25,5,45,16,8,20,57,32,41,192,102,12,12,0,4,41,0,12,12,139
2015,4,25,6,32,45,20,12,49,4,16,45,36,0,24,8,0,61,0,8,24,110
2015,4,25,7,94,118,45,4,135,32,49,24,32,4,41,4,24,122,57,57,32,139
2015,4,25,8,463,77,139,16,159,28,82,28,82,0,77,53,20,151,65,143,69,114
2015,4,25,9,204,82,172,4,217,28,45,41,73,8,94,57,28,57,4,102,41,77
2015,4,25,10,139,94,143,16,184,53,36,49,41,4,98,49,32,24,16,110,69,61
2015,4,25,11,114,32,65,16,245,61,36,36,36,12,53,32,12,45,28,82,155,73
2015,4,25,12,229,77,69,12,565,61,20,69,49,28,36,32,4,45,16,114,143,53
2015,4,25,13,200,57,53,4,434,24,36,114,28,16,32,49,0,24,12,143,86,106
2015,4,25,14,200,65,36,8,483,73,53,86,24,4,20,98,12,45,24,139,94,225
2015,4,25,15,151,20,94,0,545,45,20,53,20,16,32,131,24,24,36,82,102,61
2015,4,25,16,131,77,151,20,951,49,45,36,12,16,61,98,45,32,77,98,106,32
2015,4,25,17,184,24,135,36,430,49,24,16,16,28,45,131,20,20,16,102,102,49
2015,4,25,18,118,45,168,41,168,20,49,16,57,36,82,147,28,36,0,98,49,57
2015,4,25,19,180,94,122,114,266,20,28,53,28,24,61,73,32,28,8,98,45,110
2015,4,25,20,65,49,45,159,143,114,36,32,24,57,28,36,16,32,4,69,65,110
2015,4,25,21,77,77,45,114,131,82,102,45,28,24,28,20,24,90,8,143,65,94
2015,4,25,22,73,73,28,110,188,73,32,24,102,36,41,20,16,53,4,69,65,49
2015,4,25,23,49,90,41,102,155,8,28,20,53,16,12,4,20,94,4,53,36,32
2015,4,25,24,53,90,16,86,192,61,32,32,73,16,24,0,12,73,0,65,49,32
2015,4,26,1,49,49,28,53,118,12,16,24,49,24,24,8,4,24,8,45,28,12
2015,4,26,2,28,86,36,32,200,45,12,41,61,12,28,4,4,20,0,49,16,12
2015,4,26,3,36,57,36,28,237,24,49,32,45,28,45,0,4,20,0,65,24,8
2015,4,26,4,61,106,36,49,82,16,61,16,65,20,16,4,8,49,0,45,32,20
2015,4,26,5,49,32,20,45,188,4,20,0,57,36,32,4,0,57,0,49,57,0
2015,4,26,6,69,32,20,28,114,24,36,0,77,24,16,4,0,57,0,45,45,0
2015,4,26,7,110,229,45,8,98,36,36,8,110,45,69,36,20,73,12,45,131,53
2015,4,26,8,143,73,102,20,98,24,53,20,90,12,73,69,28,77,32,77,122,24
2015,4,26,9,278,77,110,24,204,24,41,32,73,36,82,94,32,57,49,151,82,41
2015,4,26,10,143,53,86,28,200,32,73,41,122,36,61,69,69,12,28,98,131,65
2015,4,26,11,36,131,65,45,229,16,20,16,65,16,61,86,36,20,57,90,53,49
2015,4,26,12,77,69,82,8,118,20,32,61,53,32,32,45,45,24,73,73,180,61
2015,4,26,13,45,86,69,16,143,24,28,24,12,12,12,20,8,28,36,94,49,49
2015,4,26,14,49,53,32,24,98,16,32,24,24,20,24,57,12,20,24,106,28,53
2015,4,26,15,24,135,41,16,110,24,12,32,20,12,16,12,12,8,20,110,45,53
2015,4,26,16,41,65,45,24,209,24,41,36,41,16,8,12,8,20,20,57,41,28
2015,4,26,17,8,65,49,49,159,28,61,32,12,16,12,24,8,53,16,65,4,32
2015,4,26,18,24,73,65,73,110,49,20,24,16,20,12,24,24,32,24,49,8,12
2015,4,26,19,102,32,65,53,159,73,36,20,12,16,28,4,16,20,4,28,20,12
2015,4,26,20,106,45,77,36,200,49,8,32,110,8,36,12,20,4,12,69,28,4
2015,4,26,21,86,106,102,28,159,61,12,20,90,12,16,4,0,12,8,41,20,12
2015,4,26,22,45,36,41,16,180,16,41,32,86,8,8,4,0,20,0,32,16,8
2015,4,26,23,114,49,28,12,82,0,57,24,20,8,4,4,0,8,0,24,4,4
2015,4,26,24,102,24,12,8,82,4,12,41,4,4,4,12,4,28,0,20,20,0
2015,4,27,1,114,16,49,8,147,24,4,16,36,0,0,0,0,32,4,4,4,4
2015,4,27,2,61,8,20,0,94,8,4,16,16,0,0,0,0,57,0,24,8,0
2015,4,27,3,28,12,16,8,94,0,20,8,20,0,4,0,0,32,0,12,20,0
2015,4,27,4,24,4,4,12,73,8,8,16,69,8,0,12,0,0,0,12,8,0
2015,4,27,5,8,4,4,4,61,4,16,8,36,0,8,4,0,28,0,16,24,0
2015,4,27,6,20,32,4,4,90,8,8,8,16,8,0,4,4,24,4,32,12,0
2015,4,27,7,65,102,32,8,151,12,12,28,61,28,8,12,0,147,28,139,106,32
2015,4,27,8,135,143,86,0,254,28,65,49,102,61,36,45,20,143,24,139,164,106
2015,4,27,9,172,90,110,49,204,65,53,28,102,12,28,49,12,176,16,127,299,82
2015,4,27,10,122,57,188,20,237,94,57,16,159,16,16,110,4,61,24,118,332,90
2015,4,27,11,184,118,172,24,295,12,36,32,73,24,28,86,12,32,20,217,139,94
2015,4,27,12,86,61,98,20,151,41,8,24,8,20,24,61,4,49,16,209,82,57
2015,4,27,13,127,86,73,12,266,45,28,36,36,0,12,36,4,24,20,118,53,65
2015,4,27,14,53,65,53,20,209,45,12,32,32,24,41,20,8,61,28,200,164,36
2015,4,27,15,41,135,49,24,278,45,8,8,8,0,8,98,8,8,4,139,49,41
2015,4,27,16,45,73,73,24,524,151,32,8,4,8,12,90,8,20,16,135,82,45
2015,4,27,17,32,61,90,8,442,110,53,20,12,0,16,143,53,12,16,114,73,122
2015,4,27,18,73,82,180,36,274,106,16,20,8,8,49,57,24,24,49,61,24,139
2015,4,27,19,221,118,172,114,282,57,36,57,151,4,16,65,24,94,20,65,32,135
2015,4,27,20,262,172,209,73,299,36,61,69,164,20,8,36,0,82,12,82,24,90
2015,4,27,21,151,45,98,20,147,53,24,28,82,0,4,16,0,24,0,57,41,77
2015,4,27,22,118,45,61,16,122,45,20,24,53,4,20,4,0,24,0,73,24,12
2015,4,27,23,106,20,32,0,86,36,12,24,164,4,8,4,0,28,4,12,8,8
2015,4,27,24,86,12,24,4,213,41,24,32,94,0,45,0,0,69,0,12,8,8
2015,4,28,1,49,8,28,4,225,20,8,12,73,8,4,4,4,53,0,4,8,0
2015,4,28,2,24,16,12,4,131,16,28,4,49,0,0,4,0,20,8,12,12,0
2015,4,28,3,28,8,32,8,295,41,20,16,45,8,0,0,0,16,8,20,4,0
2015,4,28,4,36,16,41,4,237,32,28,8,106,0,4,0,0,32,16,36,12,4
2015,4,28,5,28,12,57,8,155,49,12,12,73,0,0,4,0,20,12,28,8,0
2015,4,28,6,8,8,32,0,102,20,16,8,118,0,0,0,0,49,8,32,8,0
2015,4,28,7,12,172,49,0,135,16,36,61,213,4,12,12,4,405,12,77,65,45
2015,4,28,8,49,168,127,20,237,69,28,61,192,24,61,16,45,176,20,209,151,229
2015,4,28,9,147,90,348,41,258,28,41,57,217,20,41,45,12,168,20,135,147,110
2015,4,28,10,114,102,188,36,159,73,32,90,168,20,41,127,28,82,32,217,69,102
2015,4,28,11,53,110,188,8,122,24,41,69,82,8,8,90,8,98,28,151,69,77
2015,4,28,12,61,41,57,12,86,20,69,53,45,0,8,131,0,69,16,176,61,49
2015,4,28,13,102,86,90,8,168,24,53,32,20,20,16,61,0,28,8,127,45,28
2015,4,28,14,69,45,122,12,90,20,32,53,16,12,4,69,4,65,32,151,20,77
2015,4,28,15,82,49,69,32,188,20,20,20,36,8,12,73,12,20,12,172,32,49
2015,4,28,16,98,155,122,16,114,41,16,24,16,8,24,86,4,36,16,131,20,65
2015,4,28,17,139,98,172,49,45,86,16,20,12,16,28,86,16,8,20,110,20,94
2015,4,28,18,184,122,176,41,139,94,16,28,65,8,12,82,8,127,4,86,118,73
2015,4,28,19,168,90,82,69,147,57,131,16,65,12,12,8,12,94,8,65,8,69
2015,4,28,20,172,41,229,53,233,61,8,16,135,16,24,12,16,57,12,28,0,41
2015,4,28,21,82,45,188,61,110,28,20,20,114,16,16,20,4,41,16,28,4,16
2015,4,28,22,98,16,114,16,159,49,0,12,41,20,8,4,4,4,0,24,16,16
2015,4,28,23,69,28,49,41,106,12,0,24,77,4,4,4,0,0,0,28,0,12
2015,4,28,24,41,8,32,16,139,12,0,32,45,4,4,4,0,0,8,4,8,8
2015,4,29,1,8,0,28,4,82,8,0,16,28,0,32,0,0,8,24,12,8,4
2015,4,29,2,36,4,24,8,32,28,4,4,16,0,4,4,4,4,4,41,12,0
2015,4,29,3,12,0,8,4,98,20,4,24,20,0,4,0,4,0,0,12,0,0
2015,4,29,4,20,4,0,4,102,20,4,4,16,8,12,0,0,12,4,8,16,0
2015,4,29,5,12,16,4,4,28,8,12,8,41,4,0,0,0,8,8,24,0,4
2015,4,29,6,8,0,16,4,16,4,16,4,45,4,4,0,0,12,8,4,8,20
2015,4,29,7,0,8,24,8,28,20,12,16,32,8,0,0,8,12,4,41,8,16
2015,4,29,8,131,36,98,16,65,4,69,12,61,8,12,24,4,196,4,352,114,65
2015,4,29,9,278,360,295,0,102,28,69,8,278,12,16,20,8,569,8,393,426,41
2015,4,29,10,114,651,241,4,73,102,24,4,73,0,20,61,12,352,0,131,139,57
2015,4,29,11,28,106,299,20,282,127,16,8,49,0,24,41,16,114,36,127,94,45
2015,4,29,12,77,110,221,16,110,118,28,57,114,24,12,16,16,180,28,36,28,20
2015,4,29,13,45,73,102,24,77,53,12,28,24,16,8,16,12,41,8,28,24,16
2015,4,29,14,73,98,135,4,110,45,8,24,8,0,4,4,0,53,12,28,82,12
2015,4,29,15,98,57,192,8,274,32,12,16,4,20,28,4,16,20,8,32,45,4
2015,4,29,16,32,77,98,12,164,32,8,12,12,12,8,20,32,24,12,94,73,20
2015,4,29,17,16,65,77,8,82,20,8,16,20,4,4,12,16,28,12,164,147,16
2015,4,29,18,36,61,164,24,45,65,61,16,0,4,8,4,8,295,8,53,73,0
2015,4,29,19,53,98,57,24,53,65,65,8,53,0,4,4,4,135,0,24,32,8
2015,4,29,20,8,98,139,32,176,61,0,12,135,0,0,4,4,12,4,12,16,20
2015,4,29,21,8,102,82,41,241,73,24,4,77,4,8,0,0,0,4,36,16,8
2015,4,29,22,4,12,28,53,65,69,12,8,32,4,8,4,0,4,0,0,12,4
2015,4,29,23,8,8,16,24,36,24,0,8,28,4,0,4,0,12,0,8,4,0
2015,4,29,24,4,0,16,8,12,12,0,0,24,0,4,4,0,4,0,12,0,0
2015,4,30,1,0,0,8,0,53,16,4,4,32,4,4,12,0,4,0,0,4,0
2015,4,30,2,0,4,12,8,16,4,4,4,20,4,4,0,0,4,4,8,20,0
2015,4,30,3,4,0,4,4,32,0,4,12,8,4,0,0,4,8,0,8,4,0
2015,4,30,4,0,0,4,0,49,0,0,4,12,4,4,4,0,4,0,4,0,0
2015,4,30,5,0,0,4,0,12,4,4,0,12,4,4,0,0,0,4,12,4,4
2015,4,30,6,8,4,8,4,41,0,4,0,8,4,8,0,0,4,0,8,4,4
2015,4,30,7,4,20,32,0,24,0,0,8,8,8,8,4,0,57,8,12,4,41
2015,4,30,8,24,455,127,8,340,12,245,4,151,32,16,12,0,323,8,28,315,45
2015,4,30,9,61,479,147,24,586,94,49,24,73,12,20,,0,114,4,344,709,90
2015,4,30,10,41,159,135,4,672,139,20,20,155,4,49,,12,41,12,221,254,73
2015,4,30,11,45,94,98,4,192,61,36,36,20,4,86,,16,32,8,147,209,102
2015,4,30,12,41,360,102,12,245,122,49,28,28,24,32,16,28,32,4,204,237,36
2015,4,30,13,45,135,77,4,221,61,77,12,16,0,4,28,24,77,8,135,270,12
2015,4,30,14,53,90,45,20,209,49,36,28,12,0,28,20,4,36,8,139,135,36
2015,4,30,15,65,73,131,8,270,73,8,12,32,8,32,8,8,20,16,155,73,32
2015,4,30,16,45,122,155,4,204,86,12,16,0,0,24,4,12,4,4,188,254,49
2015,4,30,17,57,122,139,24,118,45,8,24,28,16,12,8,0,41,12,176,188,20
2015,4,30,18,32,377,213,73,139,41,20,4,24,8,8,4,16,24,12,77,122,69
2015,4,30,19,20,110,65,73,496,90,69,8,61,8,8,0,4,106,4,36,82,8
2015,4,30,20,8,77,57,49,323,98,41,36,41,0,4,4,0,24,4,32,24,41
2015,4,30,21,8,24,24,82,266,28,12,8,53,0,0,4,0,4,0,20,0,32
2015,4,30,22,8,8,8,16,176,4,0,0,49,0,4,4,0,0,0,8,0,8
2015,4,30,23,8,4,8,20,45,4,0,8,20,4,0,4,0,4,4,4,20,0
2015,4,30,24,0,16,0,8,69,4,0,0,12,0,4,4,0,0,0,0,0,4
2015,5,1,1,4,4,0,0,28,4,4,4,8,8,0,8,0,8,0,8,8,0
2015,5,1,2,0,0,0,4,8,24,0,4,16,4,4,0,0,4,0,0,0,0
2015,5,1,3,0,4,8,4,32,20,0,4,8,0,4,8,0,12,0,4,4,0
2015,5,1,4,0,0,8,4,32,4,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,1,5,0,0,0,4,69,4,8,0,4,0,0,0,0,8,0,0,16,0
2015,5,1,6,4,4,0,0,45,8,0,0,8,8,4,4,0,4,0,4,4,0
2015,5,1,7,0,32,32,8,36,4,53,20,24,12,16,4,0,57,4,98,184,41
2015,5,1,8,4,368,90,4,217,32,225,28,155,4,8,28,8,77,8,217,159,77
2015,5,1,9,28,135,57,82,569,53,28,41,61,12,16,16,4,86,12,98,110,65
2015,5,1,10,36,122,106,16,344,65,12,32,106,8,16,8,4,77,8,164,110,20
2015,5,1,11,49,82,61,24,487,24,41,24,41,12,8,24,24,73,8,69,45,49
2015,5,1,12,28,229,36,12,426,102,36,16,82,24,8,20,8,86,12,82,98,45
2015,5,1,13,16,319,49,8,258,41,61,28,36,4,16,16,8,73,16,82,24,24
2015,5,1,14,32,225,53,12,258,45,57,12,8,16,28,8,24,143,16,135,49,41
2015,5,1,15,65,98,57,24,352,49,28,16,24,4,24,8,12,94,0,122,147,28
2015,5,1,16,41,188,57,8,414,98,45,20,24,8,24,0,20,57,12,118,106,16
2015,5,1,17,77,135,73,16,643,86,49,24,12,4,20,20,36,53,12,159,180,12
2015,5,1,18,110,155,94,20,496,65,65,49,8,12,4,0,4,94,8,65,127,20
2015,5,1,19,32,65,106,82,733,98,122,16,118,24,8,4,8,53,24,77,32,16
2015,5,1,20,12,57,73,36,450,106,28,12,188,0,0,4,8,41,8,53,36,49
2015,5,1,21,0,82,65,12,196,32,53,8,77,8,20,0,0,24,8,16,24,24
2015,5,1,22,8,82,41,16,274,102,4,8,122,4,12,0,0,8,8,32,12,4
2015,5,1,23,20,24,28,16,241,41,57,24,118,0,4,0,4,4,0,32,20,4
2015,5,1,24,28,28,0,8,139,73,4,12,94,4,32,8,4,0,0,0,16,0
2015,5,2,1,16,12,24,4,192,143,0,12,69,0,0,0,0,0,0,8,8,0
2015,5,2,2,8,16,36,4,102,20,4,20,32,0,16,0,4,4,0,8,0,4
2015,5,2,3,36,36,16,4,135,24,0,12,24,8,4,0,0,8,4,0,12,0
2015,5,2,4,24,16,12,8,155,8,4,16,69,0,0,0,0,16,0,8,0,0
2015,5,2,5,32,28,28,4,135,20,0,16,45,4,0,8,0,28,4,4,8,4
2015,5,2,6,20,28,32,4,291,12,12,16,69,0,0,0,0,16,8,8,4,4
2015,5,2,7,41,266,94,0,164,16,32,20,192,12,8,0,4,82,45,69,36,24
2015,5,2,8,86,200,98,4,188,65,241,32,90,24,41,16,4,106,16,106,106,82
2015,5,2,9,110,135,127,53,143,69,82,45,53,8,0,12,8,41,32,69,180,53
2015,5,2,10,86,217,94,28,180,82,53,135,32,4,8,36,8,49,4,77,61,73
2015,5,2,11,69,278,57,32,122,82,90,36,61,8,16,36,20,49,16,164,57,49
2015,5,2,12,122,122,77,20,110,0,94,49,41,12,36,20,16,69,12,102,45,73
2015,5,2,13,86,135,90,12,196,57,102,32,24,24,4,12,8,45,28,102,49,41
2015,5,2,14,86,221,98,12,204,65,61,41,24,36,28,24,16,24,16,106,69,28
2015,5,2,15,32,114,77,12,135,114,36,53,20,0,4,12,12,4,12,86,53,41
2015,5,2,16,24,69,61,32,147,65,41,16,8,8,20,16,12,8,8,135,82,20
2015,5,2,17,49,77,57,32,61,73,90,12,12,12,24,12,4,32,0,69,90,32
2015,5,2,18,20,82,65,49,135,36,12,12,4,4,0,8,4,20,20,32,41,24
2015,5,2,19,24,73,24,61,574,86,32,24,57,4,20,0,8,28,8,65,32,8
2015,5,2,20,8,57,65,49,168,102,61,16,94,12,0,8,4,41,0,24,16,20
2015,5,2,21,8,36,41,20,168,90,8,16,73,8,28,0,0,32,0,20,4,8
2015,5,2,22,0,24,20,12,204,82,24,4,110,12,4,0,0,0,4,12,8,0
2015,5,2,23,4,16,24,0,41,28,4,4,53,0,0,4,0,4,0,12,0,4
2015,5,2,24,0,8,8,12,57,28,8,12,45,0,0,4,0,0,0,0,4,12
2015,5,3,1,0,0,0,12,57,0,4,0,28,8,0,12,0,0,4,0,28,8
2015,5,3,2,0,8,12,20,57,8,4,12,12,0,0,4,4,0,4,0,8,0
2015,5,3,3,0,4,0,0,45,8,8,16,12,0,0,4,0,12,0,4,0,0
2015,5,3,4,4,4,12,4,61,36,4,12,0,8,0,0,0,4,12,4,4,0
2015,5,3,5,8,0,8,4,57,0,4,4,4,0,0,0,0,4,0,8,0,0
2015,5,3,6,4,4,12,0,53,12,0,4,4,0,0,0,0,4,0,0,0,0
2015,5,3,7,4,110,24,0,200,16,8,32,49,4,16,16,0,36,12,24,188,8
2015,5,3,8,4,245,53,4,221,24,32,4,69,20,8,0,4,151,16,53,147,28
2015,5,3,9,24,188,77,8,122,32,12,12,36,4,8,32,12,98,4,12,159,20
2015,5,3,10,53,77,53,20,225,45,49,24,65,20,8,77,8,73,16,28,49,24
2015,5,3,11,61,90,65,24,155,135,20,12,20,20,0,53,0,77,8,24,12,28
2015,5,3,12,65,184,69,20,61,32,4,16,24,4,4,36,16,24,4,61,65,16
2015,5,3,13,57,90,98,8,41,45,41,16,16,12,8,12,0,16,20,57,36,20
2015,5,3,14,41,94,49,32,77,53,4,28,24,12,4,12,8,32,12,28,122,4
2015,5,3,15,77,270,94,12,118,24,20,32,0,4,8,49,16,0,16,86,106,32
2015,5,3,16,57,204,90,8,164,28,8,12,0,4,8,16,4,24,4,110,65,28
2015,5,3,17,49,180,57,20,53,28,12,24,36,0,32,16,20,24,8,188,86,12
2015,5,3,18,57,188,127,45,196,164,41,24,4,0,4,16,0,28,8,106,77,4
2015,5,3,19,24,36,131,73,188,430,8,16,8,12,4,0,4,61,4,53,65,8
2015,5,3,20,8,16,98,61,241,155,106,0,49,8,0,0,4,16,12,32,20,12
2015,5,3,21,0,32,16,41,143,69,16,8,12,12,8,4,8,16,4,16,4,0
2015,5,3,22,24,4,28,49,106,61,143,8,16,4,4,0,0,28,0,12,20,4
2015,5,3,23,12,28,20,65,49,65,8,4,53,4,0,0,0,12,0,8,0,4
2015,5,3,24,4,0,12,32,36,49,4,12,16,12,0,0,0,12,0,16,0,28
